x,y,class
1.601053471942931,1.4055182220346036,0
0.2753667224836194,2.4292562013149954,0
2.399713204708484,2.068593544738188,0
-0.12187111660947458,0.9634454855946917,0
2.0858264999144476,2.8531222719554563,0
2.7927383597623305,2.134097025862594,0
3.110931163741751,0.4051442931261806,0
4.122515157415954,3.327320507610112,0
2.7906247004865214,3.2350375401823266,0
3.9066735998302557,1.909374551212166,0
0.6939991841836868,0.37470327797320513,0
2.9399208992668453,0.9250226913573072,0
2.4659486091545633,2.622816839895802,0
2.88533496097173,3.416652193872875,0
2.806897318427363,2.394380061410247,0
1.2919481473192205,3.9114650771395736,0
2.7614117951377732,1.2655826543380944,0
2.0407219115598565,0.31418826423376567,0
3.176832438479315,0.40544037151117385,0
3.1889841340626086,3.467387963734252,0
1.1403577462948784,1.3827090937143007,0
2.3285607473797567,1.9027358173967246,0
3.987528711521188,2.969515269213667,0
1.7131404762573728,3.208137065662202,0
2.9030393597927118,0.4097240610703654,0
1.9482103224023621,1.4036217388080479,0
2.24440154857556,3.1094424520363577,0
0.31048599009276945,1.6275149649153287,0
3.0578636910138357,2.6205713554314416,0
0.9789219938547236,2.3585511433381487,0
2.61045495923243,2.34789351645815,0
3.9521807895937378,2.2604891584183187,0
0.22846765648673628,2.1464806987248677,0
1.3624052043370964,2.781615038823571,0
2.0945325281110505,1.1821954217936812,0
0.5510483086306253,2.7261604803525468,0
0.9294558999433575,3.1421961782765457,0
4.038572269771818,5.200917938407671,0
2.124383056900866,1.7015228066227914,0
3.3136626810543746,0.5028157658746206,0
1.9671551668745901,2.4721886088004337,0
0.888578341086812,0.15563356943015583,0
3.163289410919927,2.453697794866448,0
0.8521357433349608,1.317060021260891,0
2.1668253212503723,2.8926950862837053,0
1.2179870092837746,2.5878578920201445,0
2.933745219674775,2.47036096807993,0
3.4269694973242566,1.3572468089400584,0
1.5192857697125244,1.8884736761583234,0
2.1607646961462184,1.8290083905688597,0
3.7128119022522035,3.117929581848625,0
2.9100102139852018,1.7754188190683375,0
1.8755786108682144,2.446992812463804,0
-0.009631056508639269,0.23725925408757886,0
1.795090821147135,1.6898083974073363,0
3.937519356424718,3.900023074173365,0
0.19799458861635189,3.681544991501595,0
1.979134794168244,2.405587135394001,0
2.861091935129801,1.2083316042806853,0
0.3254802390739957,1.3888741318959632,0
1.8520020889682878,0.5659340169456184,0
1.588464081777891,-0.3940527036500896,0
-0.13574312069872851,2.9620289330981877,0
3.390969289903354,2.5901033603580226,0
2.256359684100256,1.5443375857244617,0
3.5021820866424687,3.5991447754897967,0
2.7274232945053485,3.3971841329468613,0
1.8234551060515645,4.015393362416042,0
3.0109851744044915,2.555521410267983,0
2.056835287501324,0.3161302777593362,0
0.8482505598639047,2.6968295709278363,0
3.476927381156398,3.738039087966057,0
1.1872849514310997,2.292949460072053,0
4.170654536252595,2.3032468855035693,0
1.2680585580314456,1.688058310734759,0
1.5045312713888743,1.9944830279193726,0
2.5157965573602983,2.844252885796683,0
2.2120502585379893,1.201804794864648,0
-0.2008249826709103,0.4692759603813974,0
2.7270499883251693,3.6555570060801283,0
2.418128809553507,3.531234530901136,0
1.4217144534989874,0.2610943884862045,0
0.7447436781744114,1.328504063336945,0
-0.16329534053615324,2.5191750205471735,0
2.7783600690455894,1.7124161629601518,0
3.4663794142863145,2.312649444964732,0
1.835870834606073,2.3183325842221354,0
1.138402315992688,2.308216085347274,0
0.959194305478424,3.0148019107657618,0
0.34120676956787754,4.188106896908034,0
1.9804345729222377,0.7682307315477499,0
2.7297329815072042,3.4120520146150204,0
1.7185881941827874,2.7283373764689145,0
1.5782601934325726,1.4752645574203376,0
3.9179524631054012,1.775634973031409,0
1.8409495572009105,3.0520803469331317,0
2.6667765938840904,0.9050359178555016,0
1.5543585420335257,2.09927960626411,0
2.77515737134843,2.9925575010538363,0
2.749993329844841,1.1335892332631587,0
1.245678098272252,2.0387471810311815,0
0.1717981798025443,1.6620993338469017,0
4.040811813247618,2.7145269226665634,0
1.1216632028229387,1.8482662627597417,0
-1.2393402494389565,4.20924487682686,0
0.6261433246526886,2.2320756539609774,0
0.5853950655028775,1.506601407510718,0
1.7785969621176883,2.851941527163003,0
2.9402812572745822,2.6053691718005614,0
2.4274697886652223,2.5432573069929845,0
1.0056973132817206,-1.635014446628738,0
2.4541021382708594,0.1733774809801134,0
1.70192751429667,3.241936217282197,0
2.6978006217667394,1.1736393400423353,0
2.2347555325091464,3.1958518860107903,0
2.5773072951776466,2.883425968256627,0
2.415179184511771,1.4936771356806016,0
-0.5921925287295378,0.30430435007888645,0
3.893299476302654,4.15698569701256,0
2.0590250732245154,3.2645478563122605,0
2.873651654243158,2.711389822622243,0
0.882831352374374,2.107194089664712,0
3.4368244992341914,2.963768314877361,0
2.936918841861231,2.0129717804606817,0
-0.05181955435811858,0.520911073795925,0
2.6118575473795254,3.909910361290565,0
-0.8522193840878849,0.6079069900626182,0
3.8617751625593204,3.1769647693487064,0
1.2334867287910773,0.2326909728356772,0
1.0084315797358654,2.1039295639716777,0
2.9690212545019254,2.8848396886542402,0
5.965618787820242,4.516915892317904,0
3.134884100811033,1.3702522019752876,0
1.3788513624798011,-0.6436739703430714,0
2.3475969379217445,2.532492035472223,0
1.5740345748819695,-0.4565811530142003,0
0.8296003810057946,0.8440721146842862,0
2.6547521507865293,3.3082651513093726,0
2.2253577284481265,1.3765228804049334,0
2.202655772234311,1.657740057785651,0
1.418285564763297,2.3546797447342067,0
1.2892509169329216,-0.4612845492236257,0
1.2473011458576198,-1.5133678951701528,0
1.7357820088416132,2.5677881812295533,0
2.159323185371716,1.2786930791582187,0
2.556726554385842,1.8595179463287086,0
1.988605352830334,3.190124161058089,0
2.132945587592987,1.1530234404769182,0
0.8831065494995218,1.3176936996339768,0
0.741923057406221,1.6323527049158588,0
3.225102823137483,2.4328871987066614,0
0.8211094411541024,1.6843033485993741,0
1.937938605607635,2.103864582320661,0
1.1406392448133342,0.30403096360981596,0
1.5958744144720631,1.309930823187861,0
1.440728640176271,2.9946337662781697,0
0.5993454708353187,1.7498218311886213,0
0.6796692339961787,0.7093731516951631,0
1.5374387562690248,1.0986553011410474,0
1.7678586837792771,1.5838086112438385,0
1.4821644664500258,2.323843603564538,0
1.3386794517278378,4.297761914739107,0
3.8645783832413945,2.1474563797580095,0
0.28209906718632993,1.4016791858135345,0
0.931572812418958,1.8201875534767318,0
2.6467014233738198,1.3777921223200096,0
2.4030210799763765,1.445369803636171,0
1.1288655382659483,0.9208949948985494,0
3.052751304802689,2.598243088782334,0
1.98568199973342,1.1884550917153311,0
2.64990751583206,2.994533275300803,0
2.1134963858724443,1.3965704719101102,0
2.3069542213388248,2.6351223898978207,0
4.443311520633399,2.452857162361249,0
2.869374149652837,2.567514292852035,0
0.6458580487312364,2.7323268200727546,0
