x,y,class
1.2094782788434886,1.6200450923496084,class_1
0.9130105881229165,1.8152799781283355,class_1
-0.7405736606582762,1.4735866946120328,class_1
-0.6414504561791585,0.6098263335415128,class_1
0.5221393664272279,1.8699400457266921,class_1
0.9472092703900299,2.763847484760555,class_1
0.9630149027575956,3.579877351259449,class_1
0.8250056869944362,0.9499623277762821,class_1
0.22678697105448298,1.424616573420765,class_1
0.36730637191276583,2.1162830989120347,class_1
0.746218021276184,2.663904385632807,class_1
-0.09406151969610521,0.7099885978831031,class_1
1.4859140489077958,2.414678519665551,class_1
1.6695095154496236,2.8848701711078495,class_1
1.6116226513312568,1.6053501640683174,class_1
0.3573146563995482,2.1152890137390234,class_1
0.47222009181681457,1.9520033440220221,class_1
-0.10397266055373078,1.7823288588339057,class_1
2.440877757544155,1.0313288714228597,class_1
2.5026887358846235,3.9783934908720786,class_1
1.0398056837124388,2.272492822383385,class_1
1.961750398163914,2.4953514730360666,class_1
-0.09062435508881239,0.629830613911599,class_1
0.5782643807643915,2.866806717128831,class_1
-0.21742383771850582,1.0401525518802799,class_1
1.3381560081081372,3.1902805037677617,class_1
-0.006481587906420394,1.8622334415043749,class_1
3.0863354888446297,2.428188455396635,class_1
2.291616068503833,2.4902514813890315,class_1
0.926131171571313,1.7719641835948245,class_1
2.2293647862592842,1.1629603457888753,class_1
0.571484141599552,1.8758334475456355,class_1
0.18304706051490305,2.177009036168253,class_1
-0.20045441204285774,2.7834149320573793,class_1
1.6274930084483934,1.2575925659603824,class_1
-0.1618294341394768,3.3592544583526696,class_1
0.7724725248064798,2.1818461946329863,class_1
1.034979738747369,2.067180852234313,class_1
2.555409104978366,-1.5560506922497161,class_1
0.3239836673990888,1.814642283988073,class_1
1.4632898659845492,0.5601392639827323,class_1
1.3533243722889479,1.4282649471995619,class_1
1.0393616745796246,1.4438771852890429,class_1
0.09913382868090448,1.7662422691710757,class_1
1.8270430023045985,3.3738584823006548,class_1
1.0592399310903582,2.528626849997146,class_1
0.9570106239516828,3.020678395601867,class_1
1.6617849129996485,1.4882681282846044,class_1
0.21721888629414288,1.9875598283618328,class_1
1.0316684264976057,1.2897843081300564,class_1
2.44488452400727,1.5565893427224986,class_1
1.2477394865134535,1.8927773016638245,class_1
1.5121161714458826,3.348771931305198,class_1
0.9506380980720396,1.499640515924612,class_1
0.4997055280584233,1.6278024915642857,class_1
1.3356293171299707,1.8058975109947537,class_1
3.345458133258096,3.332277071290172,class_1
2.371469867554569,2.8519211462640484,class_1
1.210249041348118,4.1209739971995925,class_1
1.379066002172115,1.8806868051484358,class_1
2.208699428167232,2.3605806846300683,class_1
0.8194700529507398,2.0928782315037737,class_1
1.8281107057341277,3.8749916828529685,class_1
2.217866399979294,3.113831160069359,class_1
2.641363724688035,2.2665154485502015,class_1
0.37122478295132466,2.146079274289738,class_1
1.853925597075146,2.3346642313752635,class_1
2.1949846590144233,1.3126293825112856,class_1
-0.8411167405680235,1.4180008357422969,class_1
2.4221076897051264,1.7200072654912595,class_1
2.3202824429698414,2.2855727964773367,class_1
0.7422383688601896,2.8086832665022,class_1
3.3422428296974913,1.5293767223021553,class_1
-0.4127886309261166,3.7301755593528276,class_1
-0.9225912718627431,0.8005393003455519,class_1
0.9723585302114874,2.3939275008097027,class_1
1.2252631257620843,2.8016563077966374,class_1
1.1513557337056481,2.0217491508432412,class_1
3.406776754242804,1.7111352054847608,class_1
0.4922022003102764,2.40194183541954,class_1
0.7583016117849414,0.15947412345285783,class_1
1.9600072948428933,2.05422745418712,class_1
2.3632868060427077,0.8852404415716592,class_1
2.6452984242482156,1.5236378636191694,class_1
0.9012152931712843,3.061046939776435,class_1
2.032863613530636,2.0198728054756083,class_1
-0.05432760154637628,1.2227559177886493,class_1
2.9527727400486334,0.8497790949955588,class_1
1.8436192081174245,2.7107312455099777,class_1
1.6534742403507896,4.244944860434489,class_1
0.5600109831893503,1.7875582083747286,class_1
0.9690164939577264,4.269669997391535,class_1
1.9666361388118676,3.458834495850816,class_1
2.3335800268946514,1.363029437286126,class_1
1.5648738084310883,2.8306452699719777,class_1
2.2040981372977657,1.4291511407889557,class_1
3.126894250698444,2.2574634898483077,class_1
2.024473375471599,1.7480401867783737,class_1
1.794117104916104,2.784651209010146,class_1
2.7736268009557064,2.565793096933475,class_1
0.3213106062205522,1.98568108739457,class_1
2.013706949866935,1.4648506822448506,class_1
1.0570122116561365,-0.2976222710230292,class_1
1.2705924200645375,2.956310403661834,class_1
2.7011133085708154,0.37451523631323047,class_1
3.4273052297139452,2.668818382959675,class_1
1.0205841801851725,0.5161502324793754,class_1
4.24320572236361,1.3898863782686046,class_1
1.5900083379701733,2.99994997325488,class_1
1.6340729889858894,3.423640147418424,class_1
2.2853013539720504,3.4301441988845136,class_1
1.6572428063665587,2.1574008746711804,class_1
1.5083847482284916,1.0539438032251125,class_1
2.6149062514625268,1.4594526427578725,class_1
0.802013189757762,2.835920588186184,class_1
2.0364072990115987,1.819411707241904,class_1
2.2542296294428144,2.084446803668363,class_1
1.6828665635564815,1.7259269943191016,class_1
2.2901356333147573,2.157933703235633,class_1
3.7427644876360633,2.352871199827832,class_1
1.8935094540128252,1.510216300743235,class_1
3.3760233934444406,2.418624267580368,class_1
2.8295214720603488,2.938667642556218,class_1
2.8183026387846555,1.0760364961052105,class_1
2.3346352038147797,3.1340816386356227,class_1
1.5227399027648525,2.2156130555505262,class_1
0.6618742711118655,3.058576075129647,class_1
2.3380010268452174,3.514364146880937,class_1
2.3681451886799394,1.8042532025091962,class_1
3.6622745749857764,1.6819023299952196,class_1
2.3943904886827436,1.2509455004992494,class_1
2.385761063809447,1.4470135297801172,class_1
0.8815580615167933,2.918384125109008,class_1
1.780742564790854,0.3319439222569678,class_1
2.306292394639761,0.06768971963714998,class_1
2.6403235670724765,2.696759627751061,class_1
1.5526808740804552,2.237356442765697,class_1
0.8666285347168652,1.774439526264931,class_1
1.056447287845267,1.164205385586766,class_1
4.279896074633399,2.935234973534813,class_1
3.3373292956036664,1.6002638925661365,class_1
1.55244054232454,2.0406800410550434,class_1
1.2448526019779913,2.389852599531949,class_1
2.255212881511455,-0.06239563299583617,class_1
3.3344146062188442,1.6543466741843371,class_1
2.3655669416335843,3.1622978841049867,class_1
1.0846016047628266,2.288410911968884,class_1
2.5419274340093585,1.3080215593856352,class_1
3.1461318960049005,1.7875808583168973,class_1
2.8609737811604234,1.5533820724217375,class_1
2.364575800407197,3.300364132228986,class_1
1.9682875360298875,1.789200937691505,class_1
2.2823682758882144,-0.033689068912631015,class_1
1.9944928322338762,2.5101497954283607,class_1
0.8597714557330405,1.1665103986855696,class_1
1.640675492131807,1.7066139385229382,class_1
1.6518641464640509,1.896434256276615,class_1
2.5727222636511624,2.249370173595152,class_1
2.1079110545936817,1.1874477189888388,class_1
2.22503121450812,0.5745191350953534,class_1
2.5849261748325185,2.7258046863450778,class_1
2.1322978469338643,2.2177492648969213,class_1
0.2599699383062388,1.2070928869570836,class_1
2.2424157308512442,0.15235416020629455,class_1
2.1210208514304676,0.916353056646247,class_1
1.7847756619208228,1.9107852752362604,class_1
3.1503083749799963,2.729627410928496,class_1
2.2953339161746618,2.5044740898198063,class_1
1.6183776759828574,2.8792300421816654,class_1
2.0784300617350238,2.7155359641313885,class_1
1.6201289296563608,2.0110736419933826,class_1
1.140736402815976,1.5427301529105897,class_1
